Age,Education_Level,Salary,Browser,AD_Type,Location,Page_Views,Clicks,Time_Spent_on_Page,Purchase_Intent,Ad_Interaction,Device_Type,Referral_Source,Previous_Purchases,Customer_Loyalty_Score,Email_Click_Through_Rate,Last_Ad_Interaction_Time,Average_Session_Duration,Bounce_Rate,Pages_Per_Session,Cluster
61,PhD,58827,Safari,Medium,Liverpool,39,19,229.66809639540168,0,64,Desktop,Social Media,2,3.5088021952176627,0.006495015999256504,589.9546293023599,386.0875249797605,0.1408996380731261,12.163571637731692,0
57,Bachelor,25655,Safari,Small,Birmingham,54,2,80.40172180571167,1,46,Desktop,Social Media,2,5.238287437758719,0.10978295367040447,51.354894391250724,339.5084799188472,0.8535563636206633,13.906995259354064,1
39,High School,64859,Chrome,Large,London,88,10,242.22529732498143,0,56,Tablet,Direct,4,9.260626805383168,0.5730279602317218,569.8603378526439,434.0593441413419,0.588723090307074,3.675754181191176,2
44,Master,73625,Opera,Large,Glasgow,75,17,76.29022304921357,0,44,Desktop,Direct,15,4.483605820521639,0.02377670230188622,433.7311009622012,252.37265175993528,0.8737091753924858,9.431428177826374,0
52,Bachelor,72098,Edge,Small,Edinburgh,29,37,247.30016999728934,0,75,Desktop,Direct,16,6.063768975232895,0.3969119239866953,412.9824301176733,58.8493718426928,0.7894550890321684,7.1838559046862045,4
18,PhD,35251,Firefox,Large,Leeds,54,12,26.495234141891544,0,29,Desktop,Email,5,8.226696709977102,0.3033699455720126,330.57309114069704,24.95169114990664,0.6737446300480178,2.0754468465038416,0
52,Bachelor,20526,Edge,Big,Bristol,90,6,259.9889289518398,1,95,Desktop,Direct,19,4.844192779435521,0.7143482754022047,200.1957837277807,287.9352152338952,0.6093121919068607,16.830679433470433,3
54,High School,88760,Edge,Big,Liverpool,16,22,150.2567488290658,1,62,Tablet,Email,19,3.1018762173373147,0.05557867294793528,334.66653522505914,359.97565774986464,0.048338904178092945,1.8581873734520769,2
64,PhD,67837,Opera,Medium,Edinburgh,99,32,89.66473929645834,1,89,Tablet,Email,15,9.9507317354473,0.48873126897728747,324.5705001414362,48.23056931180463,0.8722751960031923,13.411901230193468,4
31,Bachelor,31536,Edge,Medium,Bristol,20,41,80.26886187412948,0,52,Desktop,Email,1,9.609137717069437,0.5791142698756053,420.7192617350273,172.85522579834924,0.41784206167971427,6.967470151977093,3
20,PhD,48541,Edge,Small,Glasgow,46,20,130.17115712017844,1,54,Desktop,Search Engine,19,8.591312522129627,0.6172910760526177,203.45191153012624,193.89729137931678,0.559786857071392,4.650457216835465,0
18,High School,99083,Safari,Medium,Leeds,67,1,299.71579993298985,1,88,Mobile,Search Engine,14,7.195364914473303,0.40515767201694086,56.79122344085115,338.11452558974247,0.02195350187702072,13.674634975375362,2
22,Master,71027,Opera,Big,Bristol,65,47,66.87789063783718,1,57,Mobile,Search Engine,17,3.6537906526272725,0.30436778342955095,105.31931213354041,167.81099116963065,0.936073501862787,11.916216575997911,0
43,High School,54531,Chrome,Small,Bristol,58,6,31.861778014820885,1,83,Desktop,Email,0,9.220716443476288,0.6824930337371488,503.7085732208709,58.293511134048,0.9027404610920015,6.989868890121768,2
31,High School,28712,Firefox,Small,Liverpool,53,19,175.9255154468799,0,66,Desktop,Email,18,3.4800100310910587,0.847569048102495,17.17198500795361,99.74918782698352,0.5432780299181056,10.746254216925545,2
56,High School,85455,Edge,Medium,Nottingham,1,18,147.07419746563687,0,22,Mobile,Social Media,11,8.207285452091492,0.6936176377828788,616.7825491000641,105.19473316091174,0.5773116331683574,5.67850492291798,2
44,High School,94744,Firefox,Big,Leeds,81,6,157.7346850479289,1,20,Mobile,Email,7,9.264323511471757,0.9321023654572216,500.2716784580577,505.77427158943414,0.7050172124034887,17.410232721051152,2
26,Master,25109,Chrome,Small,Edinburgh,66,45,200.41368984960792,0,33,Desktop,Search Engine,5,6.427034563869204,0.7172635253579271,553.254223200248,171.30749249999658,0.2646948964361501,6.96255682621607,4
32,Master,69268,Firefox,Big,Glasgow,29,33,80.87607689132415,1,72,Tablet,Email,11,8.22750596102061,0.7646187340136184,602.0728188982084,429.1003486149394,0.22191562271330256,5.657907561479097,0
32,PhD,74615,Chrome,Big,Leeds,84,23,273.2888336197826,1,25,Tablet,Email,6,8.12525589281572,0.16790319660208886,89.22880918580026,341.13540905724415,0.6740229466016328,15.284840510133371,0
43,Bachelor,49759,Safari,Big,London,70,23,131.26594777056482,1,46,Desktop,Social Media,17,2.738419760088819,0.4195396445267118,592.3423344074777,586.2462134162488,0.10442244615890817,1.3342572718843828,3
59,Master,80112,Edge,Medium,Nottingham,8,26,39.59677234759607,0,73,Desktop,Email,13,7.0113202623647615,0.4850553309559652,363.83791267686155,164.42077865924114,0.45406200472338076,6.0922229096354314,0
30,Master,46589,Chrome,Large,London,29,13,222.94732826344935,1,98,Mobile,Direct,7,1.841211432139992,0.25629316229460763,637.6916400635487,95.86543929699093,0.49276042399909004,8.13250919237229,0
68,Bachelor,50015,Firefox,Large,Glasgow,51,7,193.28820143273722,0,57,Mobile,Social Media,19,5.5706512882373325,0.5285398603562879,638.4557661623869,32.17066477904167,0.381336976915168,17.762521274036253,3
49,Master,49009,Edge,Small,Liverpool,33,15,95.40727734272708,0,87,Tablet,Email,13,2.4601199332651973,0.2907919442218475,18.38401345924838,145.33483770648704,0.18526817569773468,19.05839424841854,0
56,High School,82046,Safari,Big,Liverpool,3,44,186.8340984861805,1,5,Desktop,Email,4,4.747145489167885,0.687502092804416,276.28008993266445,410.75846096282015,0.3553162643253547,14.613081371365046,2
66,High School,46143,Edge,Medium,Glasgow,60,27,66.73872495432408,0,55,Mobile,Social Media,8,8.49683867228594,0.47028847670317586,379.48073422713156,52.06967655747951,0.33755725356044997,10.358103839183535,2
69,Bachelor,26154,Chrome,Big,Birmingham,35,26,134.00696844281833,0,61,Tablet,Email,7,9.88451055667184,0.4588069542690356,488.7409045539065,147.57640524464546,0.4992656746487504,13.171809432096085,1
49,PhD,41804,Safari,Big,Glasgow,69,33,269.92434412803027,1,89,Tablet,Search Engine,1,3.8616384849365595,0.9836425310328117,206.7679113658923,513.3297125422232,0.6746808415785194,8.866019981945328,0
21,PhD,61688,Firefox,Medium,Nottingham,91,15,40.926735715064076,0,8,Tablet,Direct,15,5.78760128904859,0.39244484854257045,182.290285417885,350.1888166693476,0.9682351235261706,6.677690805124689,0
47,Bachelor,84288,Safari,Large,Manchester,76,36,116.62223854625114,0,16,Mobile,Direct,12,5.601682219334397,0.3622954325895683,275.130052025025,42.64340261166408,0.14416326017432823,19.06307329465294,3
54,Bachelor,71195,Safari,Big,Liverpool,84,45,246.52158499138383,1,48,Mobile,Search Engine,6,9.589613588479594,0.3186043712826544,361.17491936817413,29.5622034056082,0.8730171099410818,3.1924143511885523,3
40,High School,40581,Opera,Big,Sheffield,20,27,290.87777892244725,1,61,Desktop,Email,15,5.307253591894962,0.8947492209757981,684.8741403804922,37.61260232013436,0.2841780003902624,7.581477792952072,2
56,PhD,72648,Safari,Large,Nottingham,73,5,136.72391479011696,0,15,Desktop,Email,6,7.29195584859728,0.4967238260981782,548.9559875554576,565.1831550382044,0.5913727700014056,18.08269023925127,0
62,Master,50087,Safari,Medium,Nottingham,39,2,152.5928864228609,1,65,Tablet,Direct,13,9.296103097976735,0.6000144774806355,309.6819190282101,510.07298570807177,0.5467369479838681,14.739687181160921,0
32,High School,69930,Edge,Small,Nottingham,4,33,172.07941657334715,1,22,Tablet,Email,13,4.36040703583156,0.180818479002395,40.08928229849213,507.11908516924603,0.5569484186282629,1.5529275751365552,2
60,Bachelor,52981,Firefox,Large,Bristol,19,16,279.7720943484795,0,3,Mobile,Direct,11,9.119100144208488,0.5409423600049269,122.16630575136298,554.605840583884,0.7233586117188129,1.4388937950606953,3
46,PhD,89298,Edge,Small,Nottingham,91,23,257.6038305021319,0,54,Mobile,Direct,0,9.25710599701912,0.2746481928684883,328.8096610856609,303.64797876029525,0.3816883057489959,10.813736789866917,0
53,Master,66167,Edge,Small,Liverpool,45,38,52.00973626187166,1,14,Desktop,Search Engine,0,9.375962535704176,0.7306369212628775,586.1408221709684,149.15945801486308,0.31909996323685563,10.200808068370412,0
30,Master,95304,Chrome,Large,Manchester,43,16,131.59058753627542,0,36,Desktop,Direct,11,3.4340156692428376,0.8325283487923821,274.7200901520103,241.40745453887237,0.8528345731854773,9.416839234470046,0
49,High School,63408,Edge,Big,Manchester,13,14,139.73612803073146,1,82,Desktop,Email,19,4.603200348429626,0.7148106921312776,388.1790918856979,431.59957965740267,0.2200950402742703,6.744531474941169,2
24,PhD,59499,Opera,Small,Nottingham,13,29,236.93973738297825,1,82,Mobile,Email,14,8.833563174031317,0.7302441662702573,642.2077130951884,525.7436900412378,0.18024603731114308,19.74613567645914,0
68,PhD,72269,Opera,Small,London,60,26,181.26497189902514,0,67,Tablet,Social Media,3,4.232456418523769,0.512474704119517,658.0195105277462,261.61946509301504,0.015607436655260876,6.167759136684248,0
39,Bachelor,58559,Chrome,Medium,Liverpool,57,35,196.61191814667487,0,10,Desktop,Email,6,6.402277296401546,0.7121180563341353,156.14222244229367,321.69319227385466,0.21057778202918676,10.310763922370676,3
45,PhD,94319,Firefox,Big,Liverpool,86,15,299.46177239201967,1,49,Desktop,Social Media,15,2.0624905653404677,0.4226869355081603,32.34474876887536,559.1380129724757,0.5185314333167084,8.69296883963826,0
19,PhD,68787,Firefox,Small,Leeds,92,3,23.413052997533907,1,65,Mobile,Direct,2,1.5064748930011669,0.651489153529613,220.59017176851924,65.39168362854802,0.5385088730141135,4.2347390932731,0
59,High School,55488,Edge,Medium,Edinburgh,52,23,67.67993723658617,1,91,Desktop,Email,6,4.707945905429553,0.2590392101205147,501.28186435973595,517.5172309675003,0.25442049119553434,4.849757563380293,4
62,PhD,94441,Edge,Big,Birmingham,53,29,122.9608852740925,1,57,Tablet,Search Engine,5,6.210248793334458,0.06975701231201015,684.8496725019356,96.42518186890962,0.07227417004119985,18.447752098185685,1
23,Master,94663,Edge,Large,Birmingham,86,34,104.98693851161727,0,27,Mobile,Search Engine,15,4.534292020230472,0.4134732641219685,56.38600798857791,290.83294882408154,0.7446407963452062,17.307314734263148,1
45,High School,42431,Firefox,Large,London,43,33,7.472022842748093,1,75,Desktop,Search Engine,7,6.199621931447578,0.46177815578049,21.47985978492622,131.8354540691727,0.7579753485622998,4.781841810586695,2
45,High School,81681,Safari,Medium,Birmingham,83,41,28.441504334881575,0,5,Desktop,Direct,5,5.6357593855460655,0.25640715818869,636.701846136734,362.16563078367193,0.9978363962915615,17.63758985428076,1
61,Bachelor,83483,Opera,Large,Leeds,72,41,204.6050341296693,0,71,Mobile,Direct,9,7.171365063574683,0.7277095184072376,538.9164484851585,335.5854796032514,0.9000295705347177,4.974536471536008,3
61,PhD,69153,Safari,Small,Glasgow,72,23,263.91801454540564,1,83,Mobile,Social Media,15,6.845791879588509,0.0735504789762792,714.4267284128587,228.6244111802104,0.9260620645176425,12.904380113206244,0
37,Bachelor,26368,Safari,Big,Birmingham,42,7,154.7538763685273,0,57,Desktop,Search Engine,10,4.8182113288592205,0.22274832437918857,286.29408177380463,518.1188053922294,0.7982038257439419,2.544329943093182,1
47,Master,47424,Firefox,Small,Liverpool,90,3,162.21813277457628,0,93,Tablet,Social Media,12,4.82495716377877,0.7485647184536268,300.14060079333717,396.22817885254784,0.6155028533824991,17.727022898923245,0
28,High School,65004,Safari,Small,Glasgow,26,32,77.27293641688144,1,15,Mobile,Social Media,5,2.2670050601100877,0.4371242737400124,124.89221101686626,433.00186985220427,0.12854595760451049,1.9785056898438724,2
45,High School,76985,Chrome,Large,Birmingham,23,31,230.5950327264797,0,99,Tablet,Email,0,5.619147148868133,0.7052836240393124,84.29410271748635,91.24518318639345,0.6223132974558777,11.543914895771596,1
42,High School,70069,Edge,Small,Liverpool,43,18,225.78658162280965,0,76,Desktop,Email,18,6.28461215322127,0.5674858777835963,417.09824961438113,530.016241107395,0.055955860414626635,15.814518978427316,2
56,Master,72326,Chrome,Large,Liverpool,77,43,176.92134107607933,1,30,Tablet,Search Engine,11,5.288404576184436,0.9507127499973624,262.9209159309846,101.05705800839101,0.8852991112711923,3.219859991802943,0
50,Master,43398,Opera,Big,Nottingham,28,7,64.58662166689152,1,20,Desktop,Direct,5,3.931366015782991,0.597795832722833,58.7475260726312,134.44819356176615,0.48182133541419747,8.685125082503582,0
18,Bachelor,70861,Edge,Big,Manchester,9,41,30.008447252889745,1,37,Desktop,Email,17,7.494836898265623,0.014868974345519703,638.7437029872669,77.70502795963138,0.6974728319758002,1.7970528783109518,3
44,Bachelor,95897,Safari,Small,London,20,1,20.20733418128064,1,3,Desktop,Direct,12,1.6719548018070167,0.352877350504334,143.61830067127048,264.7751655733205,0.052243663695964004,13.972298969459224,3
69,Bachelor,88577,Opera,Medium,Leeds,56,14,178.21612392622046,1,73,Desktop,Social Media,6,9.229963327786425,0.1430606822047077,539.2321454955401,532.7378298196336,0.5342484229228254,6.841542304265687,3
30,PhD,85641,Edge,Large,Bristol,83,32,247.6855604236972,1,41,Tablet,Social Media,12,1.1857909559121396,0.9246336775977032,203.9223606089219,152.21606424630588,0.30126339785336254,11.62850964813093,0
58,High School,29078,Safari,Large,Edinburgh,39,6,257.64079910249654,1,39,Desktop,Social Media,7,9.6611512009445,0.10401245428508032,585.4785733112625,224.878298833349,0.28496826573724565,18.72191313798687,4
20,High School,45003,Chrome,Small,Birmingham,51,39,139.6230002286915,0,26,Desktop,Social Media,16,5.161200408411962,0.3877066631310875,86.12732898648326,507.79378562517775,0.3896559147031825,6.811304051902005,1
56,Bachelor,82768,Edge,Large,Birmingham,12,10,235.49711849270835,0,2,Tablet,Search Engine,8,4.714029496031871,0.22609919362669217,544.6154877494465,371.0713525755746,0.0006394608605349017,1.9239219610702762,1
23,High School,71047,Safari,Large,Glasgow,79,7,284.11717870596607,1,23,Mobile,Social Media,19,3.3079961571686933,0.8467219903967333,71.54747033446844,451.2182197941198,0.4666608817201735,13.836927586275307,2
25,Bachelor,91626,Chrome,Medium,Glasgow,95,26,83.27586363393233,0,23,Tablet,Email,12,1.0906402134905484,0.30856649758891697,322.33245146914226,129.1860296122328,0.4865666836079383,15.949981555769183,3
44,PhD,77660,Opera,Medium,Edinburgh,55,34,119.99014356784639,0,85,Tablet,Social Media,1,3.473112379796198,0.991893483142645,528.7491280811157,430.1774281362127,0.8631309158390641,19.199502637673945,4
26,PhD,69786,Opera,Small,Birmingham,78,30,279.5122187864075,1,16,Tablet,Direct,3,1.9845993291430055,0.03861660561225089,125.54401607338151,137.33873660642172,0.4485256078824824,3.9982166634876504,1
54,Master,21925,Opera,Medium,Sheffield,11,36,102.13105922786818,0,9,Desktop,Email,1,6.9383875842405525,0.12827677246256586,206.39312698079382,592.401075344186,0.36355629386767285,8.450658577206847,0
50,PhD,46015,Opera,Small,Leeds,26,21,274.2490108062171,1,13,Desktop,Direct,3,3.871674750886536,0.22463877642910912,622.7674673142901,336.37180751991565,0.9947470513624633,17.03866874048402,0
68,Bachelor,53320,Firefox,Big,Birmingham,42,17,294.33241381408527,0,28,Desktop,Direct,17,7.9046139556329535,0.8111060402001594,637.4007917325974,417.68791556783907,0.5712133246024963,16.33055647210871,1
59,PhD,84881,Edge,Small,Manchester,27,33,198.88140784375298,1,27,Mobile,Search Engine,4,2.8622456861150525,0.8785172090640158,33.30859031351016,71.92254890076019,0.47261320863413947,12.871118439343388,0
61,Master,46289,Edge,Big,Edinburgh,11,10,245.25019656174632,0,51,Desktop,Search Engine,18,9.102113716888987,0.07145138060942235,121.85713086878923,151.14293204490014,0.4959358345483794,6.118002358851185,4
41,High School,23389,Firefox,Small,Sheffield,38,47,225.11412370210448,0,64,Mobile,Direct,9,5.706833635952493,0.03246014176227641,85.46232505618563,84.70465507904824,0.8091812975088051,6.396670522364774,2
32,Bachelor,45683,Safari,Large,Leeds,98,42,210.1607430270416,0,52,Desktop,Direct,17,2.030555768220833,0.7445568571045793,130.19933505428688,234.71225844776214,0.34067636897016085,3.3560568978587084,3
49,High School,33629,Safari,Medium,Birmingham,43,12,92.77239082138854,1,81,Tablet,Social Media,9,4.60760712088131,0.13335200675361347,698.56497377621,171.1973826590337,0.3891604626859456,18.515219801932282,1
49,Master,81550,Opera,Big,Bristol,19,16,18.071207034475172,0,38,Desktop,Email,4,2.860844716627855,0.13299858707463919,397.6401238803382,440.02043351871095,0.7558733593374654,4.285698778149461,0
41,Master,44826,Chrome,Small,Nottingham,64,41,103.57246802337554,0,65,Mobile,Social Media,16,2.7971688355136126,0.02236653449442927,337.5728087370924,66.11667879726255,0.07298373961376947,11.884845422418222,0
58,Master,46630,Safari,Medium,Manchester,6,32,200.41385957596808,1,18,Mobile,Search Engine,12,5.5573276388698805,0.04980787758342187,708.832041253591,451.48356170177055,0.8651691581432587,12.102676922660144,0
69,High School,66163,Chrome,Small,Bristol,46,15,31.656230270112612,1,63,Desktop,Search Engine,16,7.047028140727353,0.26367545859548913,401.45145736986876,28.37718995851391,0.43020269646796994,8.022503382710108,2
66,High School,86435,Edge,Medium,Glasgow,42,27,4.563476910494385,0,51,Tablet,Social Media,8,9.204563849530853,0.0650054894108063,476.34378976143216,122.00868455611307,0.5812929755056484,7.697850759103647,2
66,High School,31653,Chrome,Medium,Glasgow,92,28,42.768019408278654,0,9,Desktop,Email,11,5.519458096872881,0.36887909165927557,240.26202260936057,475.3870301867971,0.7574761592598351,13.703179952607314,2
69,High School,47961,Edge,Small,Birmingham,65,17,215.0050419968278,0,13,Desktop,Direct,13,9.692548975524971,0.8327750312273491,275.7405875823439,445.92320802362906,0.26605192243934483,8.377657781022242,1
29,Master,94137,Firefox,Big,Glasgow,99,46,291.8653167952767,0,40,Desktop,Social Media,13,9.474713668660318,0.32632025732159264,428.3803469587235,286.31934223739916,0.8903142083206511,5.847192473422013,0
56,Master,53662,Firefox,Big,Manchester,72,2,294.93634518483134,1,55,Tablet,Search Engine,7,8.785562769859244,0.7278341625793716,51.17597869633416,30.939646331453535,0.9792249722566108,8.583502345600587,0
